id,title,url,rate,Tag1,Tag2,Tag3,Tag4,Tag5,difficulty,steps,budget,people,prep_time,cooking_time,total_time,images
2942,Sauce Carbonara,https://www.marmiton.org/recettes/recette_sauce-carbonara_82410.aspx,3.7,sauce salée,Autres sauces,,,,facile,"[""(Cuire les pates). Enlever la couenne du lard et le trancher en petits dés. Faire revenir le lard à feu doux, sans qu'il ne brûle."", 'Casser les oeufs dans un plat et les battre en omelette.', 'Ajouter la crème, puis le parmesan et enfin les lardons refroidis.', 'Ajouter sur les pâtes chaudes (et les réchauffer 30 secondes pour que la sauce épaisisse un peu).']",bon marché,4,10,5,15,"['https://assets.afcdn.com/recipe/20200513/111138_w314h314c1cx2470cy1647cxt0cyt0cxb4940cyb3294.webp', 'https://assets.afcdn.com/recipe/20200513/111139_w314h314c1cx1754cy2631cxt0cyt0cxb3508cyb5262.webp', 'https://assets.afcdn.com/recipe/20171019/73351_w314h314c1cx2135cy1417cxt0cyt0cxb4270cyb2834.webp']"
2943,Harissa,https://www.marmiton.org/recettes/recette_harissa_90483.aspx,0.0,,,,,,très facile,"[""Retirer les graines et les filaments des piments secs. Les tremper dans l'eau pour qu'ils ramolissent."", ""Eplucher les gousses d'ail."", ""Mettre les piments ramolis, les gousses d'ail, l'huile d'olive et une pincée de cumin dans un mixeur. Mixer jusqu'à l'obtention d'une pâte homogène.""]",bon marché,4,10,10,20,['https://static.afcdn.com/relmrtn/lazyload.png']
2944,Sauce nuoc mam (nems et rouleaux de printemps),https://www.marmiton.org/recettes/recette_sauce-nuoc-mam-nems-et-rouleaux-de-printemps_54866.aspx,4.9,sauce salée,sauce pour nems,,,,très facile,"['Mélanger tous les ingrédients et laisser un peu reposer avant de servir.', 'Délicieuse pour accompagner les nems, pâtés impériaux, rouleaux de printemps ou autre !!!', 'Bon appétit']",bon marché,4,5,0,5,['https://static.afcdn.com/relmrtn/lazyload.png']
2945,sauce satay,https://www.marmiton.org/recettes/recette_sauce-satay_33396.aspx,3.6,sauce salée,Autres sauces,,,,facile,"['Chauffer le wok à feu vif, puis y mettre les 3 graines écrasées et remuer pendant 2 minutes.', ""Ajouter l'ail, le beurre de cacahuète, le piment, le lait de coco, et le sucre (ou sirop ou miel). Bien tourner et cuire 7/8 minutes à feu moyen."", 'Ajouter le jus de citron. Garder au chaud pendant la préparation du plat.']",moyen,4,5,10,15,['https://static.afcdn.com/relmrtn/lazyload.png']
2946,Coulis de fruits rouges rapide et bon,https://www.marmiton.org/recettes/recette_coulis-de-fruits-rouges-rapide-et-bon_64883.aspx,4.8,dessert,sauce sucrée,coulis de fruits rouges,,,très facile,"['Mettre les fruits encore congelés dans une casserole et faire chauffer à feux doux.', 'Remuer de temps en temps.', 'Une fois les fruits bien ramollis, les retirer du feu et les mixer.', 'Rajouter le sucre.', ""Verser sur un gâteau ou à côté d'un dessert !""]",bon marché,4,10,10,20,['https://static.afcdn.com/relmrtn/lazyload.png']
2947,Crème aigre,https://www.marmiton.org/recettes/recette_creme-aigre_51754.aspx,0.0,,,,,,très facile,"[""Il suffit de mélanger quelques petites gouttes de citron vert avec la crème et de lui laisser le temps de cailler pour qu'elle se transforme en crème aigre."", 'Cela prend environ 15 minutes.']",bon marché,4,15,0,15,[]
2948,Chutney à la mangue,https://www.marmiton.org/recettes/recette_chutney-a-la-mangue_15683.aspx,4.5,confiserie,chutney,chutney de mangue,,,facile,"[""Coupez les mangues en deux, ôtez le noyau, puis épluchez-les. Râpez la pulpe des fruits dans une grille cylindrique, grille à gros trous, au-dessus d'une passoire, puis saupoudrez-la de 2 cuillères à café de sel et laissez dégorger pendant 30 mn."", ""Pendant ce temps, lavez les piments, coupez-les en deux, retirez le pédoncule et les graines, puis hachez grossièrement la pulpe. Passez celle-ci à la moulinette électrique en y incorporant un peu de vinaigre, jusqu'à ce que vous obteniez une pâte fine. Epluchez le gingembre et hachez-le. Hachez grossièrement les fruits secs. Réservez."", ""Lorsque la mangue a suffisamment dégorgé, pressez-la avec le dos d'une cuillère pour en extraire toute l'eau. Réservez."", ""Versez le reste du vinaigre et le sucre dans une casserole et placez celle-ci sur feu doux. Laissez cuire en mélangeant, jusqu'à ce que le sucre soit dissous, puis ajoutez la mangue et laissez cuire pendant encore 5 ou 6 mn."", 'Incorporez ensuite la pâte de piment et le gingembre et poursuivez la cuisson pendant une dizaine de minutes.', ""Au bout de ce temps, rectifiez l'assaisonnement, puis versez les raisins et les fruits secs et mélangez. Laissez cuire le tout pendant encore 5 min, puis retirez du feu et laissez refroidir légèrement. Mettez en pots ce chutney encore chaud."", 'N.B. : on peut ajouter à la cuisson du cumin et de la coriandre en poudre.']",moyen,4,45,25,70,['https://static.afcdn.com/relmrtn/lazyload.png']
2949,sauce tomate rapide et parfumée pour pâtes et pizzas (et ses variantes),https://www.marmiton.org/recettes/recette_sauce-tomate-rapide-et-parfumee-pour-pates-et-pizzas-et-ses-variantes_72413.aspx,4.0,sauce salée,Autres sauces,,,,facile,"[""Hachez finement l'oignon et l'ail."", ""Faites chauffer de l'huile d'olive dans une poêle (1 ou 2 cuillères à soupe) et faites-y revenir l'oignon et l'ail sur feu moyen (6/12 chez moi) jusqu'à ce qu'ils soient bien fondus."", 'Pendant ce temps, égouttez les tomates et pressez-les un peu pour faire sortir le jus. Coupez-les en petits morceaux. Ajoutez-les aux oignons et laissez cuire quelques minutes.', 'Ajoutez les herbes; salez, poivrez.', 'Ajouter le coulis de tomates et laissez cuire encore quelques minutes.', ""C'est prêt!"", '---', 'Maintenant quelques idées pour varier les plaisirs...', 'Sauce al arrabiata:', ""Ajoutez du piment en poudre ou tout simplement un sachet d'huile pimentée pour pizza."", '--', 'Sauce a la norma:', ""Coupez 2 aubergines en dés. Disposez-les dans une passoire en salant régulièrement et posez un poids dessus (une casserole pleine d'eau par exemple). Laissez dégorger 30 min."", ""Rincez les morceaux d'aubergine et essuyez-les avec un torchon."", ""Faites-les griller sur feu moyen dans une poêle avec beaucoup d'huile (5 ou 6 cuillères à soupe) en remuant régulièrement jusqu'à ce qu'elles soient cuites."", 'Disposez sur les pâtes une couche de sauce, des aubergines grillées et saupoudrez de parmesan rapé.', '--', 'Sauce bolognaise:', ""Faites revenir avec les oignons et l'ail une petite carotte et un morceau de céleri branche coupés en petits dés."", ""Ajoutez  dans l'ordre, en laissant griller à chaque fois, 200 g de chair à saucisse, 200 g de veau haché et enfin 200 g de boeuf haché."", 'Continuez ensuite comme pour la sauce simple.', 'Ajoutez avant de servir une grosse cuillère de crème fraîche (en option).']",moyen,4,5,15,20,['https://static.afcdn.com/relmrtn/lazyload.png']
2950,Sauce au beurre pour poisson blanc,https://www.marmiton.org/recettes/recette_sauce-au-beurre-pour-poisson-blanc_18823.aspx,4.5,sauce salée,Autres sauces,,,,très facile,"['Couper les échalotes en petits morceaux.', 'Faire fondre le beurre dans une casserole, y ajouter les échalotes coupées, les faire revenir à feu très doux (ne pas faire noircir le beurre).', 'Ajouter la crème et laisser épaissir la sauce (toujours à feu doux).', 'Napper sur les poissons']",moyen,4,5,0,5,"['https://assets.afcdn.com/recipe/20181017/82804_w314h314c1cx1847cy2463cxt0cyt0cxb3694cyb4926.webp', 'https://assets.afcdn.com/recipe/20130806/42059_w314h314c1cx968cy1296.webp', 'https://assets.afcdn.com/recipe/20180808/81731_w314h314c1cx1488cy1984cxt0cyt0cxb2976cyb3968.webp']"
2951,Sauce tomate facile au Thermomix,https://www.marmiton.org/recettes/recette_sauce-tomate-facile-au-thermomix_326708.aspx,2.7,sauce salée,Autres sauces,,,,très facile,"[""Eplucher l'oignon et l'ail, puis les placer avec les herbes, l'huile d'olive et une bonne pincée de sel dans le bol du Thermmomix."", 'Mixer 20 secondes à vitesse 8, ramener les ingrédients au fond du bol avec une spatule, puis cuire à 100°C à votesse 3 pendant 5 minutes.', 'Eplucher les tomates (facultatif) et les placer dans le bol. Mixer 20 secondes à vitesse 8.', 'Cuire à 80°C pendant 10 minutes.', ""Goûter et ajuster l'assaisonnement (sel, poivre, éventuellement un peu de sucre si les tomates ne sont pas assez sucrées), puis mixer quelques secondes à nouveau (vitesse 8)."", 'Servir chaud sur des pâtes, du riz....']",bon marché,4,10,15,25,['https://static.afcdn.com/relmrtn/lazyload.png']
2952,Crème anglaise trop facile au Thermomix,https://www.marmiton.org/recettes/recette_creme-anglaise-trop-facile-au-thermomix_359521.aspx,3.3,sauce salée,sauces au Thermomix,,,,très facile,"['Gratter les gousses de vanille et verser leur contenu dans le bol du Thermomix, ajouter tous les autres ingrédients.', 'Lancer le Thermomix à 70°C en vitesse 4 pendant 10 min.', 'Mixer 10 secondes à vitesse 10 pour éviter les grumeaux.', 'Placer dans un récipient en filtrant avec une passoire, puis conserver au frais.']",bon marché,4,7,10,17,['https://static.afcdn.com/relmrtn/lazyload.png']
2953,Sauce à l'oseille,https://www.marmiton.org/recettes/recette_sauce-a-l-oseille_26643.aspx,4.8,sauce salée,Autres sauces,,,,très facile,"[""Faire revenir les échalotes dans un peu de beurre ; ajouter le vin blanc, l'oseille et la tablette et laisser réduire de moitié."", ""Ajouter un peu d'eau (environ 5 cl) et laisser encore réduire."", ""Ajouter la crème et laisser un peu épaissir. Goûter et rectifier l'assaissonnement. Si la sauce est un peu trop acide, ajouter un peu de crème."", 'Mixer et servir avec du saumon par exemple.']",bon marché,4,15,15,30,"['https://assets.afcdn.com/recipe/20120807/47007_w314h314c1cx256cy192.webp', 'https://assets.afcdn.com/recipe/20221013/136050_w314h314c1cx1920cy1080cxt0cyt0cxb3840cyb2160.webp', 'https://assets.afcdn.com/recipe/20150420/48901_w314h314c1cx1250cy1875.webp']"
2954,Sauce aneth pour saumon fumé,https://www.marmiton.org/recettes/recette_sauce-aneth-pour-saumon-fume_164602.aspx,4.8,sauce salée,Autres sauces,,,,très facile,"['Mélanger la crème et le jus de citron.', ""Hacher finement l'aneth et l'incorporer à la crème."", 'Saler et poivrer.', ""La crème peut rendre fade cette préparation, donc ne pas hésiter à rajouter de l'aneth si besoin, et même à en mettre beaucoup!!"", 'Vous pouvez servir cette sauce sur blinis tièdes avec du saumon fumé.']",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2955,Sauce onctueuse aux 3 fromages,https://www.marmiton.org/recettes/recette_sauce-onctueuse-aux-3-fromages_344410.aspx,4.8,sauce salée,Autres sauces,,,,très facile,"['Faire fondre le beurre dans une casserole.', 'Ajouter peu à peu la farine, tout en mélangeant.', 'Ajouter ensuite les fromage tout en continuant de mélanger.', 'Ajouter le lait, puis la crème fraîche.', ""Remuer jusqu'à ce que la texture soit homogène.""]",bon marché,4,5,15,20,['https://static.afcdn.com/relmrtn/lazyload.png']
2956,Sauce au comté et aux morilles,https://www.marmiton.org/recettes/recette_sauce-aux-comte-et-aux-morilles_311299.aspx,5.0,sauce salée,Autres sauces,,,,facile,"[""Emincez finement l'échalote puis faites-la dorer dans le beurre."", 'Ajoutez les morilles parfaitement lavées coupées en morceaux.', ""Laissez cuire le temps que les morilles perdent un peu d'eau (ne pas laisser dessécher)."", 'Ajoutez la crème liquide et arrêtez le feu sous la casserole.', 'Laissez infuser 30 minutes le temps que la crème prenne le goût des morilles.', 'Remettez le feu (doux) sous votre casserole et ajoutez les dés de comté.', ""Ne laissez pas bouillir et remuez régulièrement jusqu'à ce que le fromage soit fondu.""]",assez cher,4,30,10,40,['https://static.afcdn.com/relmrtn/lazyload.png']
2957,Sauce ranch,https://www.marmiton.org/recettes/recette_sauce-ranch_391427.aspx,5.0,sauce salée,mayonnaise,,,,facile,"['Hacher finement le persil et ciseler la ciboulette. Peler et émincer l’échalote.', 'Verser le yaourt à la grecque dans un petit bol et le détendre à l’aide d’un fouet.', ""Ajouter la mayonnaise, l’ail et l’oignon en poudre, l'aneth, l’échalote, le persil ainsi que la ciboulette."", 'Saler, poivrer et mélanger la préparation jusqu’à ce que la sauce soit bien homogène. \nRectifier l’assaisonnement si besoin, et réserver au frais.']",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2958,Sauce aux girolles,https://www.marmiton.org/recettes/recette_sauce-aux-girolles_51452.aspx,4.6,sauce salée,Autres sauces,,,,très facile,"['Laver soigneusement les girolles, les éponger.', ""Eplucher l'échalote, la mettre à revenir dans le beurre puis ajouter les girolles à feu vif."", ""Laisser toute l'eau de cuisson s'évaporer."", 'Laisser cuire 20 à 25 minutes, saler, poivrer, ajouter la crème et laisser mijoter à feu doux durant 5 minutes.', 'Idéal avec une viande rouge en croûte.']",assez cher,4,10,25,35,['https://static.afcdn.com/relmrtn/lazyload.png']
2959,Sauce au chorizo,https://www.marmiton.org/recettes/recette_sauce-au-chorizo_233041.aspx,4.8,sauce salée,Autres sauces,,,,facile,"['Emincer les échalotes.', 'Couper en rondelles les chorizos.', 'Faire revenir le tout à la poêle (sans matière graisse),', ""saisir l'ensemble jusqu'à ce que les échalotes fondent"", 'quelques minutes.', 'Ajouter le vin blanc (avec du rosé cela fonctionne aussi),', 'laisser réduire puis mettre la crème et cuire 2 minutes.', ""Mettre le tout au blender. Une fois mixé lisser la sauce à l'aide d'un chinois."", 'Déguster la sauce avec une viande blanche.']",bon marché,4,30,0,30,"['https://assets.afcdn.com/recipe/20230621/143651_w314h314c1cx875cy702cxt0cyt100cxb1722cyb1080.webp', 'https://assets.afcdn.com/recipe/20160104/7737_w314h314c1cx1224cy1632.webp']"
2960,Sauce bolognaise facile au Cookeo,https://www.marmiton.org/recettes/recette_sauce-bolognaise-facile-au-cookeo_383025.aspx,5.0,sauce salée,Autres sauces,,,,très facile,"['Pelez l’ail, l’oignon, les carottes et le navet. Coupez en brunoise les carottes et le navet, réservez.', 'Hachez l’oignon et les gousses d’ail au couteau sur une planche puis versez dans la cuve de votre Cookeo.', 'Faites-les dorer dans la cuve en ajoutant les\xa0carottes, le navet et le bœuf émietté sur le mode « dorer » / 5 min + préchauffage en remuant constamment.', 'Ajoutez les\xa0champignons et le vin,\xa0et cuisez jusqu’à l’évaporation du liquide sur le mode « dorer » / 6 min + préchauffage en remuant constamment.', 'Ajoutez les\xa0tomates, le concentré, le sucre, le poivre et les herbes. Émiettez le cube de bouillon, ajoutez 20 cl d’eau et relancez la cuisson sur le mode « cuisson sous pression » / 20 min.']",bon marché,4,10,20,30,['https://static.afcdn.com/relmrtn/lazyload.png']
2961,Sauce marchand de vin (vigneronne),https://www.marmiton.org/recettes/recette_sauce-marchand-de-vin-vigneronne_11728.aspx,4.7,sauce salée,Marchand de vin,,,,facile,"['Dans une casserole moyenne faire suer les échalotes préalablement hachées et le poivre concassé.', ""Ajouter le vin et le fond (ou un peu d'eau), réduire à feu doux pendant 3/4 d'heure."", 'Passer au chinois.', 'Dans une petite casserole, préparer le roux destiné à épaissir la sauce : il suffit de cuire quelques instants la farine dans le beurre.', 'Ajouter peu à peu la sauce dans le roux (vous pouvez ajouter le jus de cuisson à ce moment-là).', 'La sauce peut patienter quelques instants dans un endroit tiède.']",moyen,4,20,45,65,['https://static.afcdn.com/relmrtn/lazyload.png']
2962,Sauce chocolat au micro-ondes,https://www.marmiton.org/recettes/recette_sauce-chocolat-au-micro-ondes_36312.aspx,4.9,sauce salée,Autres sauces,,,,très facile,"['Mettre le chocolat, le lait et le sucre dans un récipient en verre.', 'Cuire 2 mn puissance maximum au micro-ondes. Battre au fouet.', 'Ajouter la crème. Mélanger.', 'Napper par exemple sur des poires coupées en lamelles.']",bon marché,4,5,2,7,['https://static.afcdn.com/relmrtn/lazyload.png']
2963,Beurre maître d'hôtel,https://www.marmiton.org/recettes/recette_beurre-maitre-d-hotel_26027.aspx,4.7,,,,,,facile,"[""Mixez l'échalote, le persil et le beurre avec un peu de sel et de poivre. Ajoutez un peu de jus de citron et formez une pâte homogène."", ""Formez un rouleau, emballez dans du film alimentaire et placez au frais jusqu'au moment de servir.""]",moyen,4,5,0,5,['https://static.afcdn.com/relmrtn/lazyload.png']
2964,Sauce saté,https://www.marmiton.org/recettes/recette_sauce-sate_96117.aspx,4.7,sauce salée,Autres sauces,,,,très facile,"['Faire cuire lentement tous les ingrédients une dizaine de minutes.', 'Servir avec des mini filets de poulets grillés en brochettes,']",bon marché,4,5,10,15,['https://static.afcdn.com/relmrtn/lazyload.png']
2965,Sauce arrabiata,https://www.marmiton.org/recettes/recette_sauce-arrabiata_51224.aspx,4.9,sauce salée,Autres sauces,,,,très facile,"[""Peler et émincer l'ail, l'échalote et l'oignon puis les faire revenir dans une sauteuse huilée."", 'Ajouter le poivron coupé en lamelles, cuire 3 minutes.', ""Mettre ensuite le vin blanc et cuire quelques minutes avant d'ajouter les tomates, le basilic et le tabasco ou le piment."", 'Ajouter le sel et le poivre, couvrir et cuire pendant 5 à 10 minutes.']",bon marché,4,5,10,15,['https://static.afcdn.com/relmrtn/lazyload.png']
2966,Sauce forestière facile,https://www.marmiton.org/recettes/recette_sauce-forestiere-facile_91421.aspx,5.0,sauce salée,Autres sauces,,,,moyenne,"[""Réhydrater les champignons dans 20 cl d'eau tiède."", ""Hacher finement l'oignon, puis le faire blondir dans la moitié du beurre."", 'Égoutter les champignons en prenant soin de garder le jus, et les rincer. Bien les égoutter à nouveau.', 'Ajouter les champignons aux oignons, saler, poivrer et laisser cuire 10 minutes.', 'Dans une autre casserole mettre à fondre le reste de beurre. Ajouter en une seule fois la farine et bien mélanger. Laisser roussir.', ""Hors du feu, ajouter d'abord 5 cl de bouillon de volaille et mélanger énergiquement. Remettre à chauffer et ajouter le reste du bouillon petit à petit en remuant. Ajouter le madère et 5 cl du jus des champignons."", 'Laisser réduire de moitié.', 'Ajouter la crème.', ""Remettre cette sauce sur les champignons, et rectifier l'onctuosité si besoin avec la Maizena."", 'Déguster sur des pâtes, ou avec une viande grillée']",moyen,4,25,20,45,['https://static.afcdn.com/relmrtn/lazyload.png']
2967,Sauce tahina pour falafel,https://www.marmiton.org/recettes/recette_sauce-tahina-pour-falafel_45591.aspx,4.4,sauce salée,Autres sauces,,,,très facile,"[""Placez la tahina dans un saladier, et versez lentement 25 cl d'eau tout en remuant sans interruption, jusqu'à obtention d'une sauce épaisse."", ""Ajoutez le jus d'un citron, l'ail le persil et une grosse pincée de sel."", ""Pour obtenir une sauce plus diluée, ajoutez plus d'eau, goûtez, et rectifiez avec les épices et le jus de citron (la tahina peut assaisonner divers types de salades, de poissons, de viandes et est parfaite pour les falafel!).""]",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2968,Sauce tomate à l'italienne,https://www.marmiton.org/recettes/recette_sauce-tomate-a-l-italienne_14863.aspx,4.6,sauce salée,Autres sauces,,,,facile,"['Contrairement à beaucoup de chefs, je vous invite à ne pas peler les tomates, ni les épépiner...', ""Couper les tomates en 16 moitiés. Les mettre sur la plaque du four à 180°C pendant 1h, arrosées d'huile d'olive."", ""Quand les tomates sont cuites, faire chauffer une grosse casserolle à feu moyen, y mettre un demi-verre d'huile d'olive. Quand celle-ci est fumante, y mettre les gousses d'ail coupées en lamelles grossières, les échalotes coupées en rondelles, puis remuer énergiquement avec une cuillère en bois, de façon à ne pas brûler les arômates."", 'Ajouter alors les tomates coupées en lanières, puis laisser réduire à feu doux une demi-heure en surveillant que ça ne brûle pas.', ""En fin de cuisson, ôter du feu et ajouter de l'huile d'olive froide, ainsi que du basilic à votre convenance. Saler et poivrer à votre goût.""]",bon marché,4,15,1,16,['https://static.afcdn.com/relmrtn/lazyload.png']
2969,Pâtes au citron,https://www.marmiton.org/recettes/recette_pates-au-citron_19349.aspx,4.4,,,,,,très facile,"['Laver le citron et en râper le zeste avec une râpe fine.', 'Faire revenir dans un peu de beurre à feu très doux. Quand le beurre commence à se colorer verser le vin blanc et laisser réduire 5 mn.', 'Rajouter la crème, le sel et le poivre.', ""Verser sur les pâtes cuites 'al dente'.""]",bon marché,4,15,10,25,['https://static.afcdn.com/relmrtn/lazyload.png']
2970,Sauce aïoli,https://www.marmiton.org/recettes/recette_sauce-aioli_41980.aspx,3.3,sauce salée,aioli,,,,moyenne,"['En tout premier lieu, il faudra que les oeufs et le vinaigre, se trouvent à température ambiante.', ""Commencer par piler l'ail dans un mortier, pour en faire une pommade."", ""Rajouter les 2 jaunes d'oeufs, le sel et poivre, et un peu d'huile."", 'Bien mélanger avec un fouet, et rajouter le vinaigre et la moutarde.', ""Tout en remuant, rajouter maintenant l'huile que l'on fait couler en petits filets."", ""La mayonnaise doit maintenant prendre, et le mélange s'épaissir jusqu'à obtention de la densité voulue."", 'A la fin, si vous retournez le bol, tout doit tenir!']",bon marché,4,20,0,20,['https://static.afcdn.com/relmrtn/lazyload.png']
2971,Huile piquante pour pizza,https://www.marmiton.org/recettes/recette_huile-piquante-pour-pizza_50108.aspx,4.4,,,,,,très facile,"['Mettre dans 1 bouteille le poivre et les baies non moulues, ajouter toutes les herbes séchées, puis le sel.', 'Ensuite, ajouter les deux huiles, puis secouer pour bien mélanger...', ""Et voilà, c'est fini !"", ""Avant d'utiliser l'huile sur votre pizza, il faut la laisser reposer durant 2 semaines.""]",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2972,Mélange d'épices pour guacamole,https://www.marmiton.org/recettes/recette_melange-d-epices-pour-guacamole_336462.aspx,5.0,apéritif ou buffet,apéritif dînatoire,dip et tartinade,,,facile,"[""Mélanger toutes les épices sèches et les mixer ensemble afin d'obtenir une poudre."", 'Se conserve indéfiniment, à utiliser à chaque fois que vous souhaitez faire un guacamole maison. Comptez une à deux cuillères à café par avocat.']",bon marché,4,10,0,10,['https://static.afcdn.com/relmrtn/lazyload.png']
2973,Sauce aux poivrons,https://www.marmiton.org/recettes/recette_sauce-aux-poivrons_26357.aspx,4.7,sauce salée,Autres sauces,,,,très facile,"[""Eplucher les poivrons à l'économe."", ""Les couper en lamelles et les mettre à cuire à feu doux dans une sauteuse avec un peu d'huile d'olive. Les laisser cuire assez longtemps pour qu'ils soient fondants...."", 'Les laisser refroidir.', 'Les mixer en y incorporant la crème fraîche.']",bon marché,4,40,30,70,['https://static.afcdn.com/relmrtn/lazyload.png']
2974,Sauce Andalouse,https://www.marmiton.org/recettes/recette_sauce-andalouse_41139.aspx,3.5,sauce salée,Autres sauces,,,,très facile,"[""Monder les tomates à l'eau bouillante, les épépiner et les hacher en petits morceaux."", ""Faire suer l'échalote émincée dans l'huile sans laisser colorer. Ajouter tomate, ail et bouquet garni. Saler et poivrer. Laisser cuire jusqu'à évaporation complète de l'eau."", 'Couper les poivrons, les passer 5 à 10 min au four chaud (ou sous le grill) afin de pouvoir retirer la peau. Détailler en dés.', 'Incorporer la purée de tomates et les dés de poivron à la mayonnaise.']",bon marché,4,20,20,40,['https://static.afcdn.com/relmrtn/lazyload.png']
2975,Sauce échalote au vin rouge,https://www.marmiton.org/recettes/recette_sauce-echalote-au-vin-rouge_224395.aspx,4.0,sauce salée,Autres sauces,,,,facile,"[""Dans une casserole, faire fondre le beurre avec un filet d'huile."", 'Couper les échalotes en fines tranches et les faire colorer légèrement dans la casserole.', ""Ajouter le vin et laisser cuire à feu doux jusqu'à ce le concentré perde son acidité."", 'Ensuite, ajouter le fond de veau et porter à ébullition.', ""Après ébullition, laisser mijoter à feux doux pendant 10 min et ajuster l'assaisonnement."", ""C'est prêt !""]",bon marché,4,10,20,30,['https://static.afcdn.com/relmrtn/lazyload.png']
2976,Vinaigrette asiatique (pour salade de chou),https://www.marmiton.org/recettes/recette_vinaigrette-asiatique-pour-salade-de-chou_49322.aspx,4.6,sauce salée,vinaigrette,,,,très facile,"['Mettre le vinaigre et le sucre avec le miel, et bien mélanger afin que le vinaigre dissolve le sucre peu à peu.', ""Ajouter les autres ingrédients, l'ordre n’a plus aucune importance. Saler et poivrer selon le goût."", 'Goutter la vinaigrette, elle doit à la fois être acidulée par le vinaigre et sucrée par le miel et le sucre.', 'Attention : l’huile de sésame possède un goût assez prononcé, la verser au goutte à goutte!']",bon marché,4,5,0,5,['https://static.afcdn.com/relmrtn/lazyload.png']
2977,"Sauce salade balsamique, miel et moutarde",https://www.marmiton.org/recettes/recette_sauce-salade-balsamique-miel-moutarde_218124.aspx,5.0,sauce salée,Autres sauces,,,,très facile,"[""Dans un saladier, verser l'huile d'olive et le vinaigre balsamique. Bien mélanger."", ""Ensuite, ajouter le miel et la moutarde puis tout mélanger jusqu’à ce qu'il n'y est plus de résidus jaunes (la moutarde)."", 'Servir avec de préférence de la mâche ou de la laitue romaine.']",bon marché,4,5,0,5,['https://static.afcdn.com/relmrtn/lazyload.png']
2978,Vinaigrette pour carottes râpées,https://www.marmiton.org/recettes/recette_vinaigrette-pour-carottes-rapees_43968.aspx,3.8,sauce salée,vinaigrette,,,,très facile,"['Mélanger tous les ingrédients, et verser sur les carottes.']",bon marché,4,1,0,1,['https://static.afcdn.com/relmrtn/lazyload.png']
2979,Sauce au bleu d'Auvergne,https://www.marmiton.org/recettes/recette_sauce-au-bleu-d-auvergne_15851.aspx,4.8,sauce salée,Autres sauces,,,,très facile,"['Dans une casserole, faites fondre le beurre sur feu doux, ajoutez la farine et remuez avec la cuillère de bois sans laisser prendre couleur.', ""Versez ensuite le lait peu à peu, puis ajoutez le fromage émietté (et la crème éventuellement), sans cesser de tourner jusqu'à ce que la sauce épaississe."", ""Rectifiez l'assaisonnement.""]",bon marché,4,5,15,20,['https://static.afcdn.com/relmrtn/lazyload.png']
2980,sauce crème fraîche pour tout accompagnement,https://www.marmiton.org/recettes/recette_sauce-creme-fraiche-pour-tout-accompagnement_231600.aspx,4.5,sauce salée,sauces à la crème,,,,facile,"[""Dans un saladier, mélanger la crème et l'huile d'olive."", ""Quand la crème et l'huile d olive sont bien mélangées, ajouter le sel le poivre et les herbes de Provence ou la ciboulette)."", 'Bien mélanger.', 'Mettre directement sur des pâtes, un steak, des légumes chauds...', 'Variante: vous pouvez aussi faire chauffer la crème à feu doux et incorporer les ingrédients (la crème ne doit pas bouillir).']",bon marché,4,5,0,5,['https://static.afcdn.com/relmrtn/lazyload.png']
2981,Glaçage au citron,https://www.marmiton.org/recettes/recette_glacage-au-citron_168842.aspx,4.9,dessert,sauce sucrée,glaçage,,,très facile,"[""mélanger votre sucre glace avec l'eau chaude."", 'Ajouter quelques gouttes de jus de citron selon vos gouts.', 'Etaler sur la patisserie de votre choix.', 'Dégustez !!']",bon marché,4,5,0,5,['https://static.afcdn.com/relmrtn/lazyload.png']
2982,Sauce brune pour viande rouge,https://www.marmiton.org/recettes/recette_sauce-brune-pour-viande-rouge_530058.aspx,5.0,sauce salée,,,,,facile,"[""Faites chauffer 350 ml d'eau et y ajouter votre cube de bouillon de boeuf."", ""Épluchez et coupez l'oignon en lamelles puis le faire revenir dans du beurre à la casserole jusqu'à ce qu'il brunisse."", 'Une fois les oignons brunis, hors du feu, ajoutez 3 c à s de farine puis mélangez jusqu\'à obtention d\'une ""pâte""', 'Remettez sur le feu, puis ajoutez-y le bouillon de bœuf en 3 fois, tout en remuant (comme une béchamel). La sauce épaissie progressivement.', 'Une fois épaissie, salez et poivrez.', ""Passez la sauce au chinois pour rendre la sauce plus lisse et brillante. \nRécupérez les oignons et passez-les sous un filet d'eau puis les mettre sur du papier absorbant, remettez-les dans la sauce puis mélangez.""]",bon marché,4,10,10,20,[]
2983,Sauce gremolata,https://www.marmiton.org/recettes/recette_sauce-gremolata_12329.aspx,4.0,sauce salée,Autres sauces,,,,très facile,"[""Prélever le zeste de citron. Presser l'orange. Hacher le persil."", ""Ecraser les filets d'anchois et les gousses d'ail."", 'Malaxer le tout avec le beurre.']",bon marché,4,15,0,15,['https://static.afcdn.com/relmrtn/lazyload.png']
