id,title,url,rate,Tag1,Tag2,Tag3,Tag4,Tag5,difficulty,steps,budget,people,prep_time,cooking_time,total_time,images
611,Encornets à la plancha façon mama,https://www.marmiton.org/recettes/recette_encornets-a-la-plancha-facon-mama_370931.aspx,5,plat principal,fruits de mer,"calamar, poulpe",,,très facile,"[""Faites vider vos encornets par votre poissonnier ou si vous vous sentez prêt(e)s à le faire, retirer l'intérieur et la tête mais conservez les tentacules qui sont délicieuses."", 'Rincez les encornets sous une eau abondante et retirer les petites ""peaux"" qui sont facilement détachables.', 'Couper les encornets dans la longueur après les avoir séchés, de façons à faire de belles languettes qui correspondront chacun à un bon coup de fourchette.', ""Préparer l'ail en le découpant en petits morceaux que vous ferez revenir à la plancha avec le reste.\nPréparer le persil au ciseau, vous l'ajouterez également."", ""Faites chauffer votre plancha à bonne puissance.\nInstallez les languettes d'encornets sur la plancha, verser de l'huile généreusement, assez pour attendrir, pas assez pour éclabousser toute votre table. Ajoutez les petits morceaux d'ail et faites revenir dix minutes."", ""Ajoutez le persil. Attendez 5 minutes, et pressez les deux citrons sur les encornets. Dans 5 minutes c'est prêt !"", 'Bon appétit !!']",bon marché,4,10,20,30,['https://static.afcdn.com/relmrtn/lazyload.png']
612,Tatin aux échalotes,https://www.marmiton.org/recettes/recette_tatin-aux-echalotes_40406.aspx,4.3,"pizza, tarte, quiche",tarte salée,tarte tatin salée,,,facile,"['Peler les échalotes. Les faire blanchir 10 minutes dans le lait bouillonnant.', 'Les égoutter sur du papier absorbant.', 'Faire fondre le beurre et le sucre en poudre dans une sauteuse.', ""Ajouter les échalotes et laisser confire à feu doux pendant 30 minutes, en prenant soin qu'elles gardent leurs jolies formes."", 'Saler et poivrer.', 'Disposer les échalotes dans un moule à tarte beurré, fariner et recouvrir de la pâte feuilletée.', 'Enfourner à 240°C (thermostat 8) pendant 15 minutes.', 'Retourner sur un plat dès la sortie du four.', 'Bon appétit!']",bon marché,4,40,15,55,['https://static.afcdn.com/relmrtn/lazyload.png']
613,Courgettes au chorizo,https://www.marmiton.org/recettes/recette_courgettes-au-chorizo_53246.aspx,4.5,,,,,,très facile,"['Couper vos courgettes en quatre dans le sens de la longueur, puis émincer.', 'Les faire revenir à la poêle.', 'Eplucher le chorizo puis le couper en rondelles.', ""Les ajouter aux courgettes et faire revenir jusqu'à cuisson des courgettes.""]",bon marché,4,5,20,25,['https://static.afcdn.com/relmrtn/lazyload.png']
614,Salade périgourdine au foie gras,https://www.marmiton.org/recettes/recette_salade-perigourdine-au-foie-gras_30433.aspx,4.7,plat principal,viande,abats,,,très facile,"[""Réhydrater les raisins secs dans de l' eau pendant 15 min."", 'Placer quelques feuilles de salade dans chaque assiette.', ""Ajouter les tomates cerises coupées en 4. Saupoudrer d'une cuillère à soupe de pignons et d'une cuillère à soupe et demi de raisins secs préalablement égouttés."", 'Découper le jambon cru en petites lamelles et disposer sur la salade.', 'Couper la tranche de foie gras en petits morceaux et en parsemer la salade.', ""Assaisonner directement dans l'assiette avec un filet de vinaigre puis, d'huile d'olive. Saler et poivrer."", 'Faire griller la tranche de pain de mie et la couper en 2 pour former 2 triangles. Placer un triangle de pain de mie sur le côté de chaque assiette. Servir aussitôt.']",assez cher,4,20,0,20,['https://static.afcdn.com/relmrtn/lazyload.png']
615,Gigot ou épaule d'agneau au miel et thym,https://www.marmiton.org/recettes/recette_gigot-ou-epaule-d-agneau-au-miel-et-thym_66579.aspx,4.6,plat principal,viande,viande rôtie,,,très facile,"['Préchauffer le four à 180°C (thermostat 6).', ""Tartiner allègrement le gigot de miel sur toutes ses faces (une couche de 5 mm d'épaisseur). Pas de miel liquide, sinon il coule !"", 'Parsemer tout le gigot de thym sec.', 'Saler, poivrer.', 'Ajouter quelques ""noquettes"" de beurre sur et autour du gigot.', ""Idem avec 2 gousses d'ail coupées en 4."", 'Enfourner votre charmant gigot pendant 45 min.', ""L'arroser régulièrement avec son jus (Ajouter un filet d'eau si nécessaire)."", ""Le déguster avec un classique gratin dauphinois et des fagots d'haricots et navets au miel..."", 'Bon appétit.']",moyen,4,10,45,55,"['https://assets.afcdn.com/recipe/20140404/36971_w314h314c1cx1000cy1131.webp', 'https://assets.afcdn.com/recipe/20140128/46287_w314h314c1cx1632cy1224.webp', 'https://assets.afcdn.com/recipe/20140720/34752_w314h314c1cx1632cy1224.webp']"
616,kassler aux deux poivrons,https://www.marmiton.org/recettes/recette_kassler-aux-deux-poivrons_34781.aspx,4,,,,,,très facile,"['Dans une cocotte mettre la viande et le vin blanc à chauffer (sans bouillir) environ 30 mn, puis laisser refroidir le tout.', 'Peler les poivrons, les épépiner et les couper en lanières.', 'Nettoyer le poireau et le couper en rondelles.', ""Hacher l'oignon et le couper en lamelles, nettoyer les champignons et les couper aussi en lamelles."", 'Faire revenir tous les légumes dans le beurre. Saupoudrer avec la farine.', 'Ajouter la purée de tomate et le vin refroidi.', 'Saler, poivrer. Ajouter les herbes.', 'Laisser cuire le tout 10 mn, en remuant de temps en temps.', 'Couper la viande en tranches (pas trop épaisses).', 'La mettre dans un plat à four, recouvrir avec les légumes et la sauce.', 'Saupoudrer de gruyère râpé.', 'Mettre au four environ 20 mn (Th 5-6 ).', 'On peut le servir avec du riz, mais se mange très bien sans.']",bon marché,4,30,30,60,['https://static.afcdn.com/relmrtn/lazyload.png']
617,Côtes d'agneau marinées,https://www.marmiton.org/recettes/recette_cotes-d-agneau-marinees_55674.aspx,4.7,plat principal,viande,viande rôtie,,,facile,"[""Verser l'huile dans un plat allant au four, ajouter la moutarde, le paprika et le gingembre."", ""Bien mélanger afin d'éviter les grumeaux."", ""y ajouter l'ail, l'échalote, le persil et la coriande, du sel et du poivre."", 'Laisser macérer les côtes dans ce mélange en les retournant de temps en temps (les laisser au frais).', 'Au bout de 4 heures vous pouvez les cuire soit au four ou poêleés dans la préparation de base.', ""C'est un plat délicieux et simple que vous pouvez préparer la veille,"", ""un bon truc: pour l'été en barbecue vous séduirez toute la table.""]",bon marché,4,15,20,35,['https://static.afcdn.com/relmrtn/lazyload.png']
618,Albondigas,https://www.marmiton.org/recettes/recette_albondigas_26703.aspx,4.5,plat principal,,,,,facile,"[""Dans un saladier, mélanger la viande hachée, l'ail qu'on aura haché, les oeufs, la chapelure, du sel et du poivre."", 'Faire des boulettes, vous pouvez vous servir de cuillères à café mais il faut que la viande fasse une boulette bien compactée.', ""Dans une poêle à bords hauts, mettre assez d'huile d'olive pour faire dorer les boulettes de viande. Il faut qu'elles soient dorées, pas forcément cuites à l'intérieur puisqu'elles vont mariner par la suite."", ""Quand l'huile est bien chaude, mettre les albondigas et laisser frire pendant environ 1 mn. Les réserver et les égoutter sur du papier absorbant."", ""Dans une casserole faire chauffer de la sauce tomate et rajouter les albondigas, vous pouvez mettre du thym et du laurier. Assaisonner : c'est prêt à être dégusté avec du riz ou des pâtes !""]",bon marché,4,40,1,41,['https://static.afcdn.com/relmrtn/lazyload.png']
619,Gratin de fenouil facile,https://www.marmiton.org/recettes/recette_gratin-de-fenouil-facile_19970.aspx,4.7,,,,,,facile,"['Préchauffez le four à 225°C (thermostat 7-8).', 'Coupez le fenouil en quartiers et retirez les grosses fibres.', ""Faites-les revenir dans 50 g de  beurre puis arrosez de 10 cl d'eau chaude additionnée du cube de bouillon."", 'Versez le lait, assaisonnez de sel et de poivre. Laissez cuire 15 à 20 minutes, le fenouil doit être tendre.', 'Placez-les dans un plat à gratin beurré.', 'Préparez la béchamel en mélangeant la farine au beurre fondu.', ""Lorsque le mélange est blond, mouillez avec 25 cl de jus de cuisson des fenouil. Laissez épaissir sur feu doux jusqu'à la consistance désirée."", 'Assaisonnez et nappez-en les fenouils.', 'Saupoudrez de gruyère râpé et gratinez au four pendant 5-10 minutes.']",bon marché,4,40,5,45,"['https://assets.afcdn.com/recipe/20230623/143794_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20160221/4594_w314h314c1cx360cy540.webp', 'https://assets.afcdn.com/recipe/20170228/17527_w314h314c1cx1224cy1632.webp']"
620,Gyudon Japonais,https://www.marmiton.org/recettes/recette_gyudon-japonais_325772.aspx,5,plat principal,plat unique,plats japonais,,,facile,"['Emincer le demi-oignon.', 'Séparer les lamelles.', 'Réserver.', ""Dans une casserole d'eau portée à ébullition, placer la viande. Les lamelles doivent être fines. Retirer la viande de l'eau aussitôt qu'elle a perdu sa couleur rouge, ne surtout pas la laisser bouillir trop longtemps. Réserver."", ""Dans une poêle chauffée à feu moyen, ajouter le saké, le mirin, la sauce soja, et le sucre. Mélanger. Quand la sauce commence à faire des bulles, ajouter le boeuf et l'imprégner de sauce."", 'Avant évaporation, couper le feu, retirer le boeuf. Réserver.', ""Placer le riz après l'avoir rincé dans un autocuiseur, avec un peu moins de deux doses d'eau. Lancer l'autocuiseur."", ""Ajouter 100 mL d'eau et le dashi à la sauce. Réchauffer à feu moyen, incorporer l'oignon. Couvrir. Lorsque la sauce bouillonne à nouveau, ajouter le boeuf, mélanger, réduire l'intensité du feu, et couvrir à nouveau pendant 5 minutes."", ""Une fois que tout est prêt, disposer le riz dans deux bols, et recouvrir avec le boeuf, l'oignon, et la sauce."", ""On peut ajouter un oeuf cru par dessus. Au moment de manger, mélanger l'oeuf dans la viande et les couches superficielles du riz."", ""FACULTATIF : Il est possible de cuire légèrement l'oeuf avant de l'ajouter. Pour cela, amener une casserole d'eau à ébullition, la retirer du feu et y plonger les oeufs. Les y maintenir 5 à 7 minutes, puis les retirer et les refroidir dans un bol d'eau très froide. Casser les oeufs : ils ne doivent pas être cuits, le blanc doit rester fluide afin de bien pouvoir le mélanger."", ""Il est également possible d'augmenter les proportions de sauce si l'on estime que le riz n'est pas assez parfumé - mais attention à ne pas noyer le riz.""]",bon marché,4,20,20,40,['https://static.afcdn.com/relmrtn/lazyload.png']
621,Jambon braisé,https://www.marmiton.org/recettes/recette_jambon-braise_16396.aspx,4,,,,,,très facile,"[""Mettre la tranche de jambon à braiser dans une poele avec une noisette de beurre ou une cuillère à soupe d'huile."", ""Lorsqu'elle a doré, la retirer."", 'Déposer dans la poêle (le jambon étant dans un plat) une cuillère à soupe de moutarde, la crème fraiche, le vin blanc, poivrez.', 'Servir la tranche de jambon chaude, avec la sauce dessus. Pour décorer , on peut disposer des rondelles de cornichons.', 'Servir avec du riz complet.']",bon marché,4,5,5,10,['https://static.afcdn.com/relmrtn/lazyload.png']
622,Poulet au Four en RomerTopf,https://www.marmiton.org/recettes/recette_poulet-au-four-en-romertopf_33618.aspx,4.4,plat principal,viande,viande rôtie,,,très facile,"['Tout d\'abord il faut ""humecter"" la cocotte romertopf en la remplissant d\'eau et en la faisant tremper dans l\'évier rempli d\'eau lui aussi pendant 10 mn (y compris le couvercle).', 'Pendant ce temps, éplucher les pommes de terres et les couper en gros morceaux.', ""Eplucher l' oignon et le détailler en rondelles."", ""Au fond de la cocotte (vidée) mettre les rondelles d'oignon, puis le poulet avec du sel et du poivre répartir dessus les herbes de Provence et autour les pommes de terre."", ""Ajouter un verre d'eau."", 'Fermer avec le couvercle de la cocotte et glisser au four FROID pour laisser cuire 1h15 à 1h30 selon grosseur du poulet (thermosytat 6/180°C).', ""Le poulet est cuit lorsqu'il est doré et que les pommes de terre sont fondantes.""]",bon marché,4,15,1,16,['https://static.afcdn.com/relmrtn/lazyload.png']
623,Banh Cuon  (crêpes vietnamiennes),https://www.marmiton.org/recettes/recette_banh-cuon-crepes-vietnamiennes_45941.aspx,4.2,plat principal,plat unique,plats vietnamiens,,,très facile,"[""Faites tremper les champignons dans de l'eau chaude, pendant une vingtaine de minutes."", 'Hachez la viande de porc finement, ainsi que les deux échalotes et les champignons.', ""Versez la farce dans une poêle, contenant une cuillère à soupe d'huile et l'ail haché, et laissez revenir 5 minutes."", ""Ensuite, confectionnez les crêpes de riz comme des crêpes traditionnelles, les faire les plus fines possible dans une poêle avec un minimum d'huile. Ne pas retournez les crêpes!"", ""Une fois cuite, deposez-la crêpe sur une assiette, garnisez-la d'une grosse cuillère à soupe de farce sur un côté de la crêpe, et rabattez les bord pour un faire un petit paquet."", ""Une fois que vous avez terminé de plier les crêpes, les réchauffer au micro-ondes sous cloche (c'est la dernière cuisson à la vapeur)."", 'Servir avec des échalotes émincées et frites, et des tranches de pâté chinois.']",bon marché,4,10,30,40,['https://static.afcdn.com/relmrtn/lazyload.png']
624,Tajine aux cinq épices,https://www.marmiton.org/recettes/recette_tajine-aux-cinq-epices_54687.aspx,4.8,plat principal,plat unique,tajine,,,facile,"['La recette est assez facile et se prépare dans une grande casserole à feu moyen.', ""Faire très légèrement revenir les légumes et le poulet dans l'huile d'olive."", 'Les laisser transpirer sans les dorer : remuer pendant 5 bonnes minutes pour les faire un peu travailler!', ""Verser l'eau, les épices  et le jus des deux citrons (vous pouvez mettre les peaux de citrons dans la casserole) : à nouveau remuer pour que tout soit bien imprégné."", ""Ajouter les 2 cuillères de miel, les abricots et les amandes (garder une dizaine d'amandes pour la décoration du plat)."", 'Laisser mijoter tranquillement pendant 2 à 3 heures.', ""Pendant la cuisson, vous pouvez goûter de temps à autre pour vérifier la tonalité de l'assaisonnement et corriger à l'aide d'une ou l'autre épice si nécessaire."", 'Servir avec de la graine de couscous.']",bon marché,4,30,3,33,['https://static.afcdn.com/relmrtn/lazyload.png']
625,Soufflé de courgettes au gruyère,https://www.marmiton.org/recettes/recette_souffle-de-courgettes-au-gruyere_27727.aspx,4.4,entrée,entrée chaude,soufflé,,,facile,"['Préchauffer le four à 180°C (thermostat 6).', ""Couper les courgettes en fines rondelles et les faire cuire dans un peu d'huile. Elles doivent être très tendres et le jus de cuisson doit être évaporé."", 'Mixer en purée puis assécher sur feu doux.', ""Mettre la mie de pain à tremper dans le lait jusqu’à ce qu’elle gonfle, l'essorer et l'incorporer aux courgettes."", 'Dans un saladier, battre les jaunes d’oeufs avec le gruyère râpé, la noix de muscade, le sel et le poivre.', 'Verser ensuite ce mélange sur les courgettes et la mie de pain, puis mixer le tout.', 'Incorporer délicatement les blancs montés en neige.', 'Beurrer des petits moules à soufflé puis les mettre à cuire 10 minutes à 180°C (thermostat 6) et terminer la cuisson à 220°C (thermostat 7-8) pendant 15 minutes.', 'Ne pas ouvrir la porte du four pendant la cuisson.', 'Déguster dès la sortie du four.']",moyen,4,20,25,45,['https://static.afcdn.com/relmrtn/lazyload.png']
626,Salade de pommes de terre aux oeufs,https://www.marmiton.org/recettes/recette_salade-de-pommes-de-terre-aux-oeufs_334253.aspx,5,salade,Salade de pomme de terre,,,,facile,"['Commencer par cuire les pommes de terre en robe des champs.', ""Pour les oeufs, les cuire 8 minutes dans de l'eau bouillante après la reprise de l'ébullition. Les écaler et les réserver."", ""Pendant ce temps, couper finement l'oignon et sortir la mayonnaise du frigo."", ""Séparer des blancs d'oeufs les jaunes, les écraser dans un saladier. Y ajouter la mayonnaise et mélanger le tout."", ""Ajouter les blancs d'oeufs coupés, les pommes de terre pelées et coupées en petits cubes ainsi que l'oignon. Mélanger tous les ingrédients."", 'Servir bien frais.']",bon marché,4,15,20,35,[]
627,Gombos-tomates,https://www.marmiton.org/recettes/recette_gombos-tomates_43290.aspx,4.2,,,,,,très facile,"['Couper les oignons en 4, les faire revenir dans l’huile d’olive.', 'Ajouter les épices et herbes, mélanger.', 'Lorsque les oignons sont dorés, ajouter les tomates coupées en dés.', 'Baisser le feu, couvrir avec le couvercle de travers et laisser mijoter 15 minutes.', 'Egoutter les gombos, les ajouter avec les gousses d’ail.', 'Mélanger à la spatule en bois avec précaution.', 'Laisser mijoter 10 (croquants) ou 15 minutes (fondants) de plus, retirer du feu et couvrir jusqu’au repas.']",bon marché,4,5,30,35,['https://static.afcdn.com/relmrtn/lazyload.png']
628,Escalopes de poulet panées au four,https://www.marmiton.org/recettes/recette_escalopes-de-poulet-panees-au-four_80683.aspx,4.6,plat principal,viande,viande rôtie,,,très facile,"['Paner les escalopes en les badigeonnant de chapelure et les faire revenir dans une poêle.', 'Disposer les escalopes dans un plat à gratin.', 'Faire revenir les champignons, les saler et les poivrer.', 'Couper les tomates en rondelles.', 'Mettre les champignons puis les tomates sur les escalopes, ajouter la crème fraîche et le gruyère et mettre au four à 200°C pendant 15 min et laisser gratiner 5 min.']",bon marché,4,30,20,50,['https://static.afcdn.com/relmrtn/lazyload.png']
629,Omelette aux truffes de Bourgogne,https://www.marmiton.org/recettes/recette_omelette-aux-truffes-de-bourgogne_12277.aspx,3.5,plat principal,œufs,omelette,,,très facile,"[""La veille, mettre les œufs en coquille avec les truffes entières dans une boîte hermétique. La coquille des œufs laissera passer l'arôme de la truffe et l'imprégner délicatement !"", ""Ajouter un papier absorbant qui empêchera l'excédent d'humidité du à la truffe."", 'Le lendemain, couper les truffes en julienne, casser les œufs, les battre et cuire...', ""Comme une omelette, en ajoutant les truffes à la fin de la cuisson car notre truffe de Bourgogne ne supporte pas la cuisson car elle y perd tout son arôme : elle doit juste être 'chauffée'.""]",moyen,4,10,10,20,['https://static.afcdn.com/relmrtn/lazyload.png']
