id,title,url,rate,Tag1,Tag2,Tag3,Tag4,Tag5,difficulty,steps,budget,people,prep_time,cooking_time,total_time,images
2171,Pastels (beignets farcis du Sénégal),https://www.marmiton.org/recettes/recette_pastels-beignets-farcis-du-senegal_225738.aspx,4.4,apéritif ou buffet,bouchée ou amuse-bouche,beignets salés,,,moyenne,"['La pâte :', 'Mettre la farine, le sel et la levure dans un bol et creuser un puits.', 'Dans un récipient, battre les œufs avec le lait, l’eau et l’huile.', 'Verser dans le puits et le refermer.', 'Pétrir la pâte jusqu’à ce qu’elle s’assèche, ajoutez de la farine s’il le faut.', 'La farce :', 'Faire égoutter le thon.', 'Pendant ce temps, émincer en petits cubes le poivron, la carotte et l’oignon. Réserver. Faire de même avec la pomme de terre.', 'Émincer l’ail et réserver.', 'Faire chauffer 1 cuillère à soupe d’huile d’olive dans une casserole.', 'Quand l’huile est chaude, verser le thon. Saler et poivrer.', 'Laisser cuire 5 min à feu moyen en remuant régulièrement puis ajouter la pomme de terre émincée.', 'Lorsque les morceaux commencent à cuire, ajouter le poivron, la carotte et l’oignon. Saler, poivrer légèrement.', 'Lorsque les oignons deviennent translucides ajouter 1 grosse cuillère à soupe de tomate concentrée.', 'Remuer régulièrement jusqu’à ce que l’huile ressorte, signe que la tomate est cuite.', 'Ajouter l’eau pour délayer. Réduire le feu.', 'Ajouter l’ail, le thym, le laurier, le gingembre et le 1/2 sucre.', 'Rectifier les épices si nécessaires puis ajouter le piment.', 'Laisser cuire en remuant régulièrement jusqu’à ce que toute l’eau s’évapore. C’est primordial car sinon les pastels ne se ferment pas.', 'Réaliser les pastels :', 'Sur un plan de travail sec et propre, placer une boule de pâte d’environ 2 cm.', ""L'étaler jusqu’à former un petit cercle."", 'Y ajouter l’équivalent d’une cuillère à café de farce au centre.', 'Replier les bords l’un sur l’autre pour former une demi-lune.', 'Marquer le bord avec une fourchette.', 'Placer la pastel sur un plat bien huilé.', 'Lorsque vous avez l’équivalent d’un plateau, préchauffer le four à 200°C pendant 15 min.', 'Badigeonnez un plat à four d’huile. Placez les pastels sur ce plat et enfourner pendant 10 min, jusqu’à ce que la pâte soit dure. Par la suite, finir de cuire les pastels à la friteuse juste avant de servir.', 'Le passage au four permet une meilleure tenue et d’éviter que les pastels soient imbibées d’huile.', 'Aussi, une fois qu’elles sont précuites, c’est possible de les garder au congélateur. La pâte et la farce se congèle aussi très bien, s’il y en a trop.', 'La sauce :', 'Hacher l’oignon et l’ail finement. Réserver l’ail.', 'Faire chauffer l’huile et y ajouter les oignons dés qu’elle est assez chaude.', 'Saler et poivrer.', 'Lorsque les oignons sont translucides, ajouter la cuillère à soupe de tomate concentrée.', 'Remuer régulièrement jusqu’à ce que de l’huile ressorte.', 'Verser l’eau et baisser le feu.', 'Ajouter l’ail et le sucre. Rectifier les épices si nécessaires.', 'Ajouter le piment.', 'Laisser mijoter jusqu’à obtenir une sauce onctueuse. Les oignons doivent fondre dans la bouche.']",bon marché,4,3,30,33,['https://static.afcdn.com/relmrtn/lazyload.png']
2172,Mini wrap chorizo pour l'apéro,https://www.marmiton.org/recettes/recette_mini-wrap-chorizo-pour-l-apero_308270.aspx,4.7,,,,,,très facile,"['Chauffez la galette de blé 10 secondes maximum au micro onde (si vous faites plus de 10 secondes, la galette sera dure).', 'Étalez le fromage généreusement sur la galette. Mettre les 3 tranches de chorizo en colonne sur la galette puis ajoutez un peu de salade. Roulez la galette puis coupez la en morceau.']",bon marché,4,2,0,2,['https://static.afcdn.com/relmrtn/lazyload.png']
2173,Cake aux olives et lardons,https://www.marmiton.org/recettes/recette_cake-aux-olives-et-lardons_11292.aspx,4.7,apéritif ou buffet,apéritif dînatoire,cake salé apéritif,,,très facile,"[""Faire bouillir de l'eau, et y plonger les lardons 2 min."", ""Les égoutter, puis les faire revenir dans une poêle, sans matières grasses, jusqu'à ce qu ils soient bien dorés; réserver."", ""Dans un saladier (ou dans le bol du robot), mettre la farine, la levure, les oeufs, le sel, le poivre et l'huile."", 'Bien mélanger, puis ajouter le lait chaud, le fromage râpé, les olives égouttées et les lardons.', 'Graisser un moule à cake, le tapisser de papier sulfurisé beurré et y verser la préparation.', 'Mettre au four 45 min environ à thermostat 6/7 (200°C), en couvrant avec un papier aluminium à mi-cuisson si le cake dore trop vite.', 'Laisser tiédir dans le moule, et servir tiède ou froid.']",bon marché,4,15,45,60,"['https://assets.afcdn.com/recipe/20180208/77426_w314h314c1cx2439cy1728cxt0cyt0cxb4878cyb3456.webp', 'https://assets.afcdn.com/recipe/20180713/81155_w314h314c1cx1944cy2592cxt0cyt0cxb3888cyb5184.webp', 'https://assets.afcdn.com/recipe/20130103/9111_w314h314c1cx256cy192.webp']"
2174,Tomates séchées,https://www.marmiton.org/recettes/recette_tomates-sechees_29798.aspx,4.6,,,,,,très facile,"['Faire préchauffer le four à 90°C.', 'Recouvrir deux plaques de papier sulfurisé.', ""Laver et découper les tomates: d'abord en deux, puis en fines tranches d'environ 5 mm d'épaisseur. Répartir ces tranches sur les plaques."", ""Saler et poivrer, saupoudrer avec les herbes séchées et l'huile d'olive."", 'Enfourner et laisser cuire 4 heures.', 'Au bout de ce temps, inverser les plaques pour une cuisson homogène', 'Laisser cuire encore une heure et surveiller régulièrement.', 'Eventuellement, retirer au fur et à mesure de la cuisson.']",bon marché,4,15,3,18,['https://static.afcdn.com/relmrtn/lazyload.png']
2175,Crevettes marinées,https://www.marmiton.org/recettes/recette_crevettes-marinees_71364.aspx,4.9,plat principal,fruits de mer,crevettes,,,facile,"[""Dans un plat, verser l'huile d'olive, mettre toutes les épices ainsi que l'oignon et l'échalote hachés."", 'Mélanger le tout.', 'Décortiquer les crevettes et les mettre à mariner au frigo une demi journée.', 'Au moment de la cuisson, verser tout votre contenu dans une poêle et faire cuire les crevettes 5 bonnes minutes; les égoutter au besoin avant de servir.']",moyen,4,20,5,25,['https://static.afcdn.com/relmrtn/lazyload.png']
2176,Préparation des olives (olives noires en saumure),https://www.marmiton.org/recettes/recette_preparation-des-olives-olives-noires-en-saumure_11269.aspx,4.0,,,,,,moyenne,"['Dans un pot en grès (à défaut un bocal en verre) avec un couvercle, mais ne fermant pas hermétiquement, disposer les olives noires fraîchement cueillies.', 'Préparer une saumure à 10% de sel : dans une casserole, faire dissoudre à feu doux. Laisser refroidir avant de verser sur les olives.', ""Pour parfumer, il est possible d'ajouter du laurier, du thym, du fenouil en branche et/ou de la coriandre en grain."", ""Laisser macérer 3-4 mois à l'ombre."", ""Pour consommer, rincer soigneusement les olives, les mettre dans un saladier, arroser généreusement d'huile d'olive et ajouter ail, serpolet et basilic selon le goût.""]",moyen,4,20,10,30,['https://static.afcdn.com/relmrtn/lazyload.png']
2177,Cake aux lardons,https://www.marmiton.org/recettes/recette_cake-aux-lardons_26281.aspx,4.7,apéritif ou buffet,apéritif dînatoire,cake salé apéritif,,,très facile,"['Dans un premier récipient, mélanger la farine, la levure et le gruyère râpé.', 'Dans un deuxième récipient, mélanger les oeufs, la moutarde et le beurre fondu.', 'Verser le 1er récipient dans le deuxième, mélanger le tout en ajoutant les lardons.', 'Beurrer un moule à cake, et verser le mélange dans le moule.', 'Enfourner et laisser cuire environ 40 min à 175°C.', 'Pour servir, je coupe en tranches fines (au couteau électrique après refroidissement), que je recoupe ensuite en 2 dans le sens de la hauteur.']",bon marché,4,15,40,55,"['https://assets.afcdn.com/recipe/20200831/113407_w314h314c1cx2880cy1920cxt0cyt0cxb5760cyb3840.webp', 'https://assets.afcdn.com/recipe/20200831/113408_w314h314c1cx1920cy2880cxt0cyt0cxb3840cyb5760.webp', 'https://assets.afcdn.com/recipe/20110109/24485_w314h314c1cx256cy192.webp']"
2178,Bretzels (Alsace),https://www.marmiton.org/recettes/recette_bretzels-alsace_12396.aspx,3.9,,,,,,moyenne,"[""Pour la préparation du levain, délayez la levure et le sel fin dans 10 cl d'eau ou de lait tiède."", ""Ajoutez 2 cuillères à soupe de farine. Mélangez, couvrez d'un linge et laissez doubler de volume dans un endroit tiède."", ""Dans une terrine, mêlez le restant de farine avec le reste d'eau ou de lait ainsi que le beurre en pommade."", 'Pétrissez bien cette pâte puis incorporez le levain.', ""Laissez reposer pendant 2h en couvrant d'un linge humide ."", ""Prélevez des morceaux de pâte de la grosseur d'un oeuf."", ""Roulez des boudins de la dimension d'un petit doigt et d'une longueur de 40 cm. Façonnez en croisant les extrémités vers l'intérieur."", ""Laissez reposer 20 min, puis réservez les Bretzels au frais jusqu'à raffermissement léger de la pâte."", ""Dans un grand récipient, faites bouillir 1 l d'eau et le bicarbonate de soude, puis laissez tiédir."", ""Plongez les bretzels dans ce bain, retirez les lorsqu'ils remontent à la surface puis posez les précautionneusement sur une plaque beurrée."", 'Parsemez-les de gros sel. Mettez à cuire à four très très chaud(300°C/thermostat 10) pendant 8 à 10 min seulement.']",bon marché,4,20,8,28,"['https://assets.afcdn.com/recipe/20230621/143685_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20130823/53190_w314h314c1cx1632cy2464.webp', 'https://assets.afcdn.com/recipe/20140131/48734_w314h314c1cx1296cy968.webp']"
2179,Patatas bravas (pommes de terre frites à la sauce tomate épicée),https://www.marmiton.org/recettes/recette_patatas-bravas-pommes-de-terre-frites-a-la-sauce-tomate-epicee_23420.aspx,4.3,,,,,,très facile,"[""Lavez les pommes de terre, les tailler en petits cubes et les frire dans 1 bonne quantité d'huile d'olive."", 'Pendant la cuisson des pommes de terre, préparez la sauce :', ""Pelez et hachez l'oignon. Ebouillantez les tomates, concassez la pulpe. Faire blondir l'oignon dans 3 cuillères à soupe d'huile d'olive avec le laurier, ajoutez ensuite le concentré de tomates, le sucre, et le piment. Remuez le tout, puis ajoutez les tomates cconcassées et le vin blanc, faire bien réduire en remuant sur feu moyen, ajoutez enfin la moutarde, le Tabasco, le persil, salez et poivrez."", 'Gardez au chaud.', 'Egouttez les pommes de terre, déposez-les dans un plat creux ou sur des assiettes individuelles, nappez de la sauce chaude.']",bon marché,4,30,30,60,['https://static.afcdn.com/relmrtn/lazyload.png']
2180,Anchoïade,https://www.marmiton.org/recettes/recette_anchoiade_27694.aspx,4.6,,,,,,très facile,"['Egouttez les anchois et les écraser à la fourchette (ou passez au mixer).', ""Ajoutez l'ail pressé, le vinaigre et l'huile d'olive."", 'Poivrez à votre goût.', 'Bien mélanger le tout.', 'Servir tartiné sur du pain.']",bon marché,4,15,0,15,['https://static.afcdn.com/relmrtn/lazyload.png']
2181,"Feuilletés apéritif (allumettes au fromage, feuilletés à la saucisse)",https://www.marmiton.org/recettes/recette_feuilletes-aperitif-allumettes-au-fromage-feuilletes-a-la-saucisse_11141.aspx,4.8,entrée,"feuilleté, brick",feuilleté,,,moyenne,"['Allumettes au fromage : répandre du gruyère râpé sur la pâte feuilleté, écraser avec le rouleau à pâtisserie, et couper des rectangles de 2cm*5cm.', ""Feuilletés à la saucisse: découper la pâte feuilleté en lanières de 5cm. Placer une saucisse cocktail au bord d'une bande de pâte, enrouler la pâte autour de la saucisse, couper la pâte des que ça fait le tour et bien souder la pâte autour de la saucisse."", 'Mettre au four très chaud environ 5 minutes.']",moyen,4,15,5,20,"['https://assets.afcdn.com/recipe/20130924/63907_w314h314c1cx1728cy2340.webp', 'https://assets.afcdn.com/recipe/20130823/63908_w314h314c1cx2592cy1728.webp', 'https://assets.afcdn.com/recipe/20140607/62431_w314h314c1cx1632cy1224.webp']"
2182,Rillettes de sardines,https://www.marmiton.org/recettes/recette_rillettes-de-sardines_81795.aspx,4.7,apéritif ou buffet,apéritif dînatoire,dip et tartinade,,,très facile,"[""Emiéttez les sardines dans un petit saladier en enlevant l'arête centrale."", ""Rajoutez le fromage, les échalotes émincées très fines et le petit bouquet de ciboulette ciselée très fine, un peu de poivre, un léger soupçon de sel. Mélangez bien le tout avec une spatule jusqu'à une texture assez homogène de tous les ingrédients."", ""Mettre un peu au frais, et c'est prêt à tartiner à l'apéritif ou en entrée.""]",bon marché,4,10,0,10,"['https://assets.afcdn.com/recipe/20230621/143733_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20161008/5883_w314h314c1cx1512cy2016.webp', 'https://assets.afcdn.com/recipe/20161113/30607_w314h314c1cx1500cy1000.webp']"
2183,Muffins salés aux lardons et au fromage râpé,https://www.marmiton.org/recettes/recette_muffins-sales-aux-lardons-et-au-fromage-rape_90498.aspx,4.5,apéritif ou buffet,bouchée ou amuse-bouche,muffin salé,,,très facile,"['Préchauffer le four à 200°C (thermostat 6-7).', 'Graisser les moules à muffins.', ""Faire cuire dans une poêle les lardons puis l'oignon émincé. Egouttez le gras et réserver."", 'Dans un saladier, mélanger la farine et la levure.', 'Ajoutez le beurre fondu et les oeufs battus.', 'Verser le lait chaud et mélanger vigoureusement.', ""Ajouter les lardons et l'oignon à la préparation."", 'Remplir les moules à muffins aux 3/4.', 'Saupoudrez de fromage râpé.', 'Faites cuire 20 minutes au four à 200 °C (thermostat 6-7).', ""Déguster pour l'apéritif !""]",bon marché,4,30,20,50,"['https://assets.afcdn.com/recipe/20221013/136092_w314h314c1cx3072cy1728cxt0cyt0cxb6144cyb3456.webp', 'https://assets.afcdn.com/recipe/20110110/51049_w314h314c1cx256cy192.webp', 'https://assets.afcdn.com/recipe/20170415/53150_w314h314c1cx816cy458.webp']"
2184,Avocado toast,https://www.marmiton.org/recettes/recette_avocado-toast_371796.aspx,4.4,entrée,entrée chaude,tartine,,,très facile,"[""Eplucher et hacher finement la gousse d'ail."", ""Eplucher les avocats et retirer le noyau. \nArroser de jus de citron pour empêcher qu'ils noircissent."", ""Ecraser un avocat avec la gousse d'ail, l'huile d'olive, du sel et du poivre. \nBien mélanger."", 'Détailler le deuxième avocat en tranches.', ""Tartiner les tranches de pain de purée d'avocat puis déposer sur chacune des tranches, l'équivalent d'un quart d'avocat. \nParsemer de piment d'Espelette.""]",bon marché,4,10,0,10,"['https://assets.afcdn.com/recipe/20230713/144167_w314h314c1cx960cy540cxt0cyt0cxb1920cyb1080.webp', 'https://assets.afcdn.com/recipe/20190311/89273_w314h314c1cx2008cy3008cxt0cyt0cxb4011cyb6011.webp', 'https://assets.afcdn.com/recipe/20190509/92163_w314h314c1cx375cy603cxt0cyt0cxb750cyb1206.webp']"
2185,Préparation des olives vertes,https://www.marmiton.org/recettes/recette_preparation-des-olives-vertes_41764.aspx,4.8,,,,,,moyenne,"['A faire avant que les olives soient tournantes (passage du vert au violacé).', ""Dans une jarre, mettre 4,5 litres d'eau + 0,5 litre de lessive de soude (vente en supermarché solution 30,5%), 5 kg d'olives saines."", ""Recouvrir d'un linge (pour éviter qu’elles ne surnagent ou bien remuer de temps en temps) et laisser 6:30 à 7:15 heures maximum."", 'Ouvrir avec un couteau une olive, dès que la chair de l’olive semble complètement atteinte par l’effet de la soude (couleur plus foncée) sans atteindre le noyau. Vider le contenu et rincer pendant 3 à 5 jours.', ""Il faut que l'eau devienne totalement claire."", ""Ajouter ensuite une eau salée (froide) à 60 à 80 g/litre en l'ayant fait bouillir au préalable pour bien mélanger le sel."", 'Assaisonner suivant le goût avec des herbes de la garrigue (fenouil, sariette, ...) ou laisser nature.']",moyen,4,7,0,7,['https://static.afcdn.com/relmrtn/lazyload.png']
2186,Crackers aux graines,https://www.marmiton.org/recettes/recette_crackers-aux-graines_346941.aspx,4.9,apéritif ou buffet,,,,,très facile,"['Préchauffez votre four à 180°C (thermostat 6).', 'Mélangez tous les ingrédients secs.', ""Ajoutez l'eau et l'huile puis mélangez à la cuillère."", 'Étalez la pâte en couche fine entre deux feuilles de papier sulfurisé avec un rouleau.', 'Enlever délicatement la feuille de papier sulfurisé du dessus.', 'Ajoutez si vous le souhaitez du fromage râpé.', 'Enfournez délicatement le sulfurisé avec la pâte finement étalée dans le four pour 20 ou 25 min', 'Sortez la plaque, laissez refroidir puis cassez des petites parts avec les mains.', 'Conservez dans une boîte hermétique 1 semaine max.']",moyen,4,8,20,28,['https://static.afcdn.com/relmrtn/lazyload.png']
2187,Croissants apéritifs façon pizza,https://www.marmiton.org/recettes/recette_croissants-aperitifs-facon-pizza_318807.aspx,4.8,"pizza, tarte, quiche",pizza,,,,facile,"['Découper la pâte feuilletée en 16 petits triangles et recouvrir de sauce tomate.', 'Sur chaque triangle, déposer à l’extrémité un morceau de jambon et de fromage.', ""Rouler les triangles en partant de l'extrémité la plus large vers la pointe."", ""Badigeonner les croissants de jaune d'oeuf (dilué dans un peu d’eau) et les parsemer d’origan."", 'Enfourner 20 min à 180°C (Thermostat 6)']",bon marché,4,5,20,25,['https://static.afcdn.com/relmrtn/lazyload.png']
2188,Mini hamburgers,https://www.marmiton.org/recettes/recette_mini-hamburgers_225601.aspx,3.8,,,,,,facile,"['Mélanger tous les ingrédients pour faire la pâte. Bien la pétrir.', ""La séparer en 20 boules égales. Les aplatir légèrement. Laissez les reposer environ 30 min.  Les badigeonner légèrement de lait et saupoudrez de graines de sésame. Les enfourner à 200°C (thermostat 6-7) jusqu'à ce qu'ils soient dorés."", 'Pour la garniture, façonner 20 minis steaks à partir de la viande hachée. Les cuire à la poêle. Les placer entre le fromage, avec une rondelle de tomate et un morceau de salade.', 'Se réchauffe bien au micro-ondes qui ramollit un peu le pain qui est un peu dur en sortant du four.']",bon marché,4,1,30,31,['https://static.afcdn.com/relmrtn/lazyload.png']
